"Date","Percentage_smarter_than","Group_work.","Group_interactions","Who_is_smarter.","How_do_you_know_who_is_smarter.","uvid","courseID","courseName","instructor_last_name","major_description","gender2"
"2019-02-11",NA,1,2,1,"Whoever is understanding the material more than the other and whoever is feeling less stress than the other as well.",10745354,471529,"CHEM-1210-002 | Spring 2019","King","Chemistry","M"
"2019-02-11",NA,1,3,2,"Todd knows more than me, I feel like I am learning quickly though. I want to learn and improve and get an A in this class. This is the first physics class I have ever taken. ",10738789,470705,"PHYS-2010-601 | Spring 2019","Slezak","Exercise Sci and Outdoor Rec","M"
"2019-02-11",NA,1,2,2,"Usually Blake and I understand concepts on about the same level, but frequently he explains things to me that I don't understand. He is better at following the lecture, I am more easily distracted. ",10746758,471529,"CHEM-1210-002 | Spring 2019","King","Psychology","F"
"2019-02-11",NA,1,2,1,"I think ""smarter ""is relative. I chose one to answer the question.  If you're asking who has a better grasp on the concepts being taught, it depends on the concepts. I interact with i don't know their name(s) because we all contribute different perspective to the collective learning experience.",10689575,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,1,1,"",10538351,471529,"CHEM-1210-002 | Spring 2019","King","Philosophy","F"
"2019-02-11",NA,1,2,1,"Sometimes one person is smarter starting out but we all come out smarter in the end most of the time.",10778966,471529,"CHEM-1210-002 | Spring 2019","King","Geology","M"
"2019-02-11",NA,1,3,2,"He seems to grasp information quicker.",10620527,471529,"CHEM-1210-002 | Spring 2019","King","Community Health","F"
"2019-02-11",NA,1,1,1,"I tend to tutor Justin by explaining topics to him and helping him solve homework problems. I also help him organize his notes.",10884319,471529,"CHEM-1210-002 | Spring 2019","King","Biology","F"
"2019-02-11",NA,1,2,2,"Ethan has taken a lot more science classes than me. I have seen his work during class on questions and it makes sense to me. ",10724737,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-11",NA,1,2,2,"I do not feel confident in recent material. However we are a similar level.",10843686,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,2,2,"She just grasps concepts faster",10775556,471529,"CHEM-1210-002 | Spring 2019","King","Chemistry","M"
"2019-02-11",NA,1,2,2,"Ezra seems to understand everything and helps me understand how to work out certain problems. ",10701822,471529,"CHEM-1210-002 | Spring 2019","King","Psychology","M"
"2019-02-11",NA,1,2,2,"I feel like she understands the concepts a lot more quickly than I do. ",10567021,471529,"CHEM-1210-002 | Spring 2019","King","Pre-Professional","F"
"2019-02-11",NA,1,2,2,"We both tend to ask each other questions about unclear concepts in class. We usually understand the same things and struggle with the same things. He tends to have a few more answers than I do.",10754480,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,2,2,"Colby really enjoys chemistry and I do not enjoy it as much.  It's a great class but it has more of his attention and focus.",10692194,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,1,1,"He seems to be a little slower in understanding concepts. He's brilliant and helps me in understanding stuff as well.",10820359,471529,"CHEM-1210-002 | Spring 2019","King","Chemistry","M"
"2019-02-11",NA,1,1,2,"He understands the concepts better. He is able to help me understand what we are learning in class.",10783388,471529,"CHEM-1210-002 | Spring 2019","King","Mechanical Engineering","M"
"2019-02-11",NA,1,1,2,"She works harder than I do.",10772997,471529,"CHEM-1210-002 | Spring 2019","King","Pre-Professional","M"
"2019-02-11",NA,1,2,1,"Because I am majoring in Chemistry and have taken chemistry classes before, I know more about the subject. I don't necessarily think I'm smarter than she is in general, but I do feel I'm more knowledgeable about the specific subject. ",10800523,471529,"CHEM-1210-002 | Spring 2019","King","University Studies","F"
"2019-02-11",NA,1,2,1,"I had taken a chemistry course before this class/more recently than he had so I had a better understanding of the concepts we have been learning because I have been exposed to them more recently. So in this class with the information, I feel more smarter.",10882220,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","F"
"2019-02-11",NA,1,2,1,"I've gone to class more and done more of the homework.",10681607,471529,"CHEM-1210-002 | Spring 2019","King","Computer Engineering","M"
"2019-02-11",NA,1,2,2,"They know stuff that I dont",10723883,471530,"CHEM-1210-003 | Spring 2019","King","University Studies","M"
"2019-02-11",NA,1,2,1,"",10775612,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Engineering","M"
"2019-02-11",NA,1,2,2,"I don’t actually think either of us is smarter, but there was no option for that.",10674970,471530,"CHEM-1210-003 | Spring 2019","King","Geology","F"
"2019-02-11",NA,1,1,1,"I don't think I am very much smarter than Brennan, but I understand the material quicker than he does. I am usually the one that has to help him get the answer for the in class questions because I understand the process. ",10784881,471529,"CHEM-1210-002 | Spring 2019","King","Mechanical Engineering","M"
"2019-02-11",NA,1,2,1,"I honestly don't believe that I am smarter, but I feel that sometimes I might retain more information during lectures.  ",10739406,471529,"CHEM-1210-002 | Spring 2019","King","Emergency Services Admin","M"
"2019-02-11",NA,1,3,2,"I don't believe Ezra is smarter than I am. He will generally learn the material before I have thus it is easy for me to ask him for help in explaining things that I am currently working on myself. I don't believe in the statement of any student being smarter than any other. ",10798386,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,3,1,"I usually know the answer to questions that are asked in class.",10871870,471530,"CHEM-1210-003 | Spring 2019","King","Geology","M"
"2019-02-11",NA,1,2,1,"I usually figure out the example problems faster and easier than him.  He usually asks questions to me more than I ask him.",10748839,471530,"CHEM-1210-003 | Spring 2019","King","Mechanical Engineering","M"
"2019-02-11",NA,1,2,2,"I ask Tori questions about the homework or in class problems more than she asks me. Tori took a higher Chemistry last semester than me. ",10830722,471529,"CHEM-1210-002 | Spring 2019","King","University Studies","F"
"2019-02-11",NA,1,2,1,"I wouldn't necessarily say that I'm smarter than Nate. I go to most of the SI sessions offered for this class, and Nate doesn't. Because of this I think I have an easier time understanding and applying the material from the lectures. ",10591303,471530,"CHEM-1210-003 | Spring 2019","King","Electrical Engineering","M"
"2019-02-11",NA,1,2,2,"When asked to find the answer to a question, I ask Wyatt for help more times than he asks me.",10767763,471530,"CHEM-1210-003 | Spring 2019","King","University Studies","M"
"2019-02-11",NA,1,2,2,"Being able to apply concepts that are being taught and then explaining them to the rest of the group.",10505968,470705,"PHYS-2010-601 | Spring 2019","Slezak","Information Technology","M"
"2019-02-11",NA,1,2,2,"Well, I believe that we work well together and that we equally learn from each other. There are some things that I am unsure about in class and I will ask her or she will ask me some questions that I am able to answer. We are different learners and we benefit from each other. ",10843791,471530,"CHEM-1210-003 | Spring 2019","King","Exercise Sci and Outdoor Rec","F"
"2019-02-11",NA,1,2,1,"I usually answer the questions by myself and he usually asks me how to do certain problems. I explain things to him and don't really ask anyone but the teacher to explain things to me.",10720246,471530,"CHEM-1210-003 | Spring 2019","King","Biotechnology","M"
"2019-02-11",NA,1,3,2,"He knows more.",10659415,471530,"CHEM-1210-003 | Spring 2019","King","Behavioral Science","M"
"2019-02-11",NA,1,1,1,"I don't really like the question because I don't think I'm smarter than Summer, I just think I'm better at chemistry than she is partially because I've taken this class before. I could be perceived to be smarter because the material is coming easier to me than it is for her, but that doesn't make me smarter than her. We both have advantages over each other in different areas and I don't think that our intelligence could be easily measured from one test.",10872215,471530,"CHEM-1210-003 | Spring 2019","King","Biology","F"
"2019-02-11",NA,1,1,1,"I usually can help her understand things. But overall she helps me when I don't understand as well. ",10773103,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-11",NA,1,2,2,"Blake is very educated in Chemistry because he has taken the class before. He does not need to take notes because he already gets the concepts we go over in class while I take lots of notes.",10846679,471530,"CHEM-1210-003 | Spring 2019","King","University Studies","F"
"2019-02-11",NA,1,2,1,"Well my younger brother thus I'm smarter.",10724564,471530,"CHEM-1210-003 | Spring 2019","King","Electrical Engineering","M"
"2019-02-11",NA,1,2,2,"He has a higher overall grade and so far grasps the taught concepts better than I do.",10754263,471530,"CHEM-1210-003 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,2,1,"I generally seem to get the problems involving formulas and calculations faster. That being said I have a background in chemistry and working in labs and she got a bachelors in dentistry so this is out of her area of expertise. She's definitely very intelligent but in chemistry I have a bit of an edge given the circumstances.",10868896,471530,"CHEM-1210-003 | Spring 2019","King","Biotechnology","M"
"2019-02-11",NA,1,3,1,"I just help him out and explain how to do the practice problems in class. He normally understands after that, but needs help knowing where to start.",10760140,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","F"
"2019-02-11",NA,1,2,1,"GPA/Grades",10832080,471530,"CHEM-1210-003 | Spring 2019","King","Biology","M"
"2019-02-11",NA,1,1,1,"I recieved a higher score on the first test. This however could have been a fluke, i know Matt was running on little sleep the day of the exam.",10549854,472701,"MICR-2060-003 | Spring 2019","Beucher","Biology","M"
"2019-02-11",NA,1,2,2,"This kind of question makes me feel uncomfortable so I put Hayden.  I think we both understand the material at an equal level. ",10628150,470705,"PHYS-2010-601 | Spring 2019","Slezak","Biology","M"
"2019-02-11",NA,1,2,1,"I usually am the one to explain to him the concepts and things being taught when we are to use them in in class quizzes. I would not say smarter but I would say that it is my better subject. He would be the ""smarter"" one in Biology class.",10777088,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","M"
"2019-02-11",NA,1,2,2,"She knows how to do the math part to get the right answers for the chem 101",10618916,471530,"CHEM-1210-003 | Spring 2019","King","Exercise Sci and Outdoor Rec","F"
"2019-02-11",NA,1,2,2,"I determine this by the questions that Jenni asks. I am good at learning concepts whereas Jenni is really good at applying concepts.",10659541,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-12",NA,1,1,2,"He understands the information better than I do and he got higher on our first test. He seems to conceptualize the information better than I do. ",10713053,472701,"MICR-2060-003 | Spring 2019","Beucher","Pre-Professional","F"
"2019-02-12",NA,1,2,2,"He often times helps me with the homework. He also helps explains things to me. ",10728899,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-12",NA,1,2,2,"She does all her reading right before class and really gets what is being discussed in class.",10761873,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-12",NA,1,2,2,"He understands the class better than I. He helps me understand what we are studding ",10688564,471529,"CHEM-1210-002 | Spring 2019","King","Mechanical Engineering","M"
"2019-02-12",NA,1,2,2,"The material comes easier to him. He is studying physics. ",10806620,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","F"
"2019-02-12",NA,1,2,2,"He understands the lessons better. He helps me understand them.",10688564,471529,"CHEM-1210-002 | Spring 2019","King","Mechanical Engineering","M"
"2019-02-12",NA,1,3,1,"I feel like she's super smart but she said to put me, so yeah",10748734,471529,"CHEM-1210-002 | Spring 2019","King","Physics","M"
"2019-02-12",NA,1,3,2,"We're good friends outside of class. I think he's a super hard worker and a very diligent learner. Even if he disagrees, he helps me more than I help him. ",10588991,471529,"CHEM-1210-002 | Spring 2019","King","Biotechnology","F"
"2019-02-12",NA,1,3,2,"Knows more about the subject",10591232,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-12",NA,1,2,1,"He is me.  I am him.",10797985,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","M"
"2019-02-12",NA,1,2,2,"Coleman is smarter because he has gotten higher scores on the homework.",10763291,471529,"CHEM-1210-002 | Spring 2019","King","Pre-Professional","F"
"2019-02-12",NA,1,1,1,"I feel that when we communicate in class about a question on the board and having to answer it, to me I feel that I understand it more because I have already learned most of the content in chemistry that I can explain to Brittney what I got for my answer.",10803861,471530,"CHEM-1210-003 | Spring 2019","King","Exercise Sci and Outdoor Rec","F"
"2019-02-12",NA,1,1,2,"I'm not very smart in general. I just rememeber things",10832873,470705,"PHYS-2010-601 | Spring 2019","Slezak","Information Technology","M"
"2019-02-12",NA,1,3,2,"I don't understand why I have to choose one or the other. I think we're both just as smart as the other, but she is better at understanding Chemistry, because it has been over a year since I've taken a chemistry class.",10589730,471529,"CHEM-1210-002 | Spring 2019","King","Forensic Science","F"
"2019-02-12",NA,1,2,1,"I have to help with more topics and am able to understand concepts better.",10566223,471530,"CHEM-1210-003 | Spring 2019","King","Mechanical Engineering","M"
"2019-02-12",NA,1,1,2,"To be honest I feel like we are at about the same level which is why I enjoy working with Luke. Luke has helped me with a few questions more than I have helped him with so as of right now I would say that he is smarter than me. ",10722427,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","M"
"2019-02-12",NA,1,3,2,"She seems to be more knowledgeable about the subject and more comfortable. She seems to know more information. This is the 3rd time she has taken this class so she is more familiar. ",10715966,471530,"CHEM-1210-003 | Spring 2019","King","Biology","M"
"2019-02-12",NA,1,2,1,"I generally explain the concepts to him more than he explains them to me. We haven't had our first test so I can't base my opinion off objective data.",10449837,471529,"CHEM-1210-002 | Spring 2019","King","Emergency Services Admin","M"
"2019-02-12",NA,1,2,1,"Who ever gets understands the material better and gets the questions done in class right.",10813053,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","F"
"2019-02-12",NA,1,2,1,"I make this judgement because she tends to ask me more questions, have help from the homework, and she doesn't attend class as much as I do. Furthermore, I think I am better able to explain the principles taught in class than her.",10846046,471530,"CHEM-1210-003 | Spring 2019","King","Business Management","M"
"2019-02-12",NA,1,2,1,"Who is teaching who on material
",10766915,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-12",NA,1,3,2,"No idea.",10834527,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-12",NA,1,2,2,"I determine that he is smarter than me because he helps me understand concepts that I do not understand from class on the home work. He also is a very fast learner.",10755064,471530,"CHEM-1210-003 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-12",NA,1,2,2,"I feel that we are about equal in smartness, but that was not an option.",10649529,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-12",NA,1,2,1,"I'd already taken Chemistry 1010 previous to this class, so I already know quite a bit of the material. Miriam has not, and she sometimes needs help knowing just how to find the answers that I have already finished.",10783557,471529,"CHEM-1210-002 | Spring 2019","King","High School Concurrent Enroll","M"
"2019-02-12",NA,1,2,2,"He seems to get the questions that I don't understand. There is a little give and take. I know some he doesn't but I feel overall he has a better handle on chemistry as a whole. ",10698466,471529,"CHEM-1210-002 | Spring 2019","King","Civil Engineering","M"
"2019-02-12",NA,1,2,1,"i seemed pretty dominate in my understanding of trig with physics",10561109,470705,"PHYS-2010-601 | Spring 2019","Slezak","Information Technology","M"
"2019-02-12",NA,1,2,2,"Spencer is a Geology major and has more experience in scientific studies than I do. He is quicker to determine correct answers during practice questions.",10713977,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Engineering","M"
"2019-02-12",NA,1,2,1,"I tend to grasp the concepts being taught in class after the first time the professor explains them. He needs a little further explanation and takes more time to finish the practice problems in class. ",10828419,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","F"
"2019-02-12",NA,1,2,1,"More studying, me and Taylor get along well. However, during class within discussions I tend to be quicker to answer. Me and Taylor work well because I learn more by teaching him subjects and he picks up quicker with me explaining so it's a two-way deal. ",10809906,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","M"
"2019-02-13",NA,1,2,1,"I think this is a dumb question",10695688,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-13",NA,1,1,2,"He knows what to do in every equation ",10617245,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-13",NA,1,1,2,"The ease in which they pick up on material is the main thing.",10783555,471529,"CHEM-1210-002 | Spring 2019","King","High School Concurrent Enroll","F"
"2019-02-13",NA,1,2,2,"She understands concepts more quickly than I do so typically answers question before I can.",10856156,471530,"CHEM-1210-003 | Spring 2019","King","Biology","F"
"2019-02-13",NA,1,2,1,"Well at times it may feel like he is smarter due to our loads being different and different amounts of time are spent for this class. However, i feel that sense i'm a little older maybe that i feel i am more mature with my studies.",10702507,471530,"CHEM-1210-003 | Spring 2019","King","Chemistry","M"
"2019-02-13",NA,1,3,2,"He helps me understand concepts in class ",10778212,471530,"CHEM-1210-003 | Spring 2019","King","Biology","M"
"2019-02-13",NA,1,2,1,"I feel like I understand and retain material a little easier. I help him with some in class questions we have for participation.",10844320,471530,"CHEM-1210-003 | Spring 2019","King","Biology","M"
"2019-02-13",NA,1,2,1,"I think we are relatively similar in intelligence, that just want an option. We both typically understand the material and if one of us didn't know the other one will.",10839559,471530,"CHEM-1210-003 | Spring 2019","King","Biology","F"
"2019-02-13",NA,1,2,2,"He always answers the problems first. He reads super ahead into the book. ",10696541,471529,"CHEM-1210-002 | Spring 2019","King","Chemistry","M"
"2019-02-13",NA,1,3,2,"He's in several of my classes and I feel he's is always engaged during the learning process.",10830074,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-13",NA,1,2,2,"She has a better work ethic and studies more than I do.",10867544,471530,"CHEM-1210-003 | Spring 2019","King","Psychology","M"
"2019-02-13",NA,1,3,2,"He is able to explain to me solutions to problems in class that i am struggling with.",10600293,471530,"CHEM-1210-003 | Spring 2019","King","Mechanical Engineering","M"
"2019-02-13",NA,1,1,2,"Ryan Brown has better grades than me and is better with critical thinking. He is able to remember more from high school and use that to answer and explain problems and questions.",10809178,471530,"CHEM-1210-003 | Spring 2019","King","Exercise Sci and Outdoor Rec","F"
"2019-02-13",NA,1,2,2,"We have Chem lab together and she has gotten better grades in that than me.  Plus she spends more time pushing me to do homework than me.",10744487,471530,"CHEM-1210-003 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-13",NA,1,2,1,"I don't think I am smarter than Iain I just think I pay better attention during class which will most likely lead to me understanding it better.",10735215,471529,"CHEM-1210-002 | Spring 2019","King","University Studies","M"
"2019-02-13",NA,1,2,2,"I determined Reagan Dodge was smarter. Although we participate in class the same, I feel she grasps concepts faster then me. I also would not want to say I am smarter than someone else when potentially it could be  wrong.",10698695,471530,"CHEM-1210-003 | Spring 2019","King","Community Health","F"
"2019-02-13",NA,1,3,1,"It's unfair to ask who is smarter. We both just get different things right and wrong.",10783385,471529,"CHEM-1210-002 | Spring 2019","King","University Studies","F"
"2019-02-13",NA,1,2,2,"I am usually asking him questions or bouncing ideas off of him. He will occasionally ask me questions but I feel like he is overal more knowlegeable in the subject at this point. ",10714975,471529,"CHEM-1210-002 | Spring 2019","King","Chemistry","M"
"2019-02-13",NA,1,2,2,"They understand the material at a faster pace than I do. They can answer questions in class.",10725470,471529,"CHEM-1210-002 | Spring 2019","King","Biology","M"
"2019-02-13",NA,1,2,2,"He understands the material better, it comes to him naturally. I have a harder time figuring out what is being taught. ",10851645,471529,"CHEM-1210-002 | Spring 2019","King","Forensic Science","F"
"2019-02-14",NA,1,2,2,"He has done this more recently than I have. He is taking a lot of other harder classes ",10735857,471529,"CHEM-1210-002 | Spring 2019","King","Exercise Sci and Outdoor Rec","M"
"2019-02-14",NA,1,2,1,"I am the most intelligent person I know. I am also completely unbiased. ",10765489,471529,"CHEM-1210-002 | Spring 2019","King","University Studies","M"
"2019-02-14",NA,1,2,1,"We both contribute equally, but there wasn't an equal answer.",10777427,471530,"CHEM-1210-003 | Spring 2019","King","Biology","M"
"2019-02-15",NA,1,3,2,"Mikayla isn't afraid to ask questions in class if she doesn't fully understand something. I tend to be a little less confident in my own knowledge to ask questions.",10660754,471529,"CHEM-1210-002 | Spring 2019","King","Geology","F"
"2019-02-15",NA,1,2,1,"Depends on the subject we are discussing at hand. One of us usually gets it quicker depending on the topic. ",10702980,471530,"CHEM-1210-003 | Spring 2019","King","Biology","M"
"2019-02-17",NA,1,1,1,"in class discussions. homework problems. note taking. ",10820453,471530,"CHEM-1210-003 | Spring 2019","King","Botany","F"
"2019-02-18",NA,1,2,2,"I determine through the way of finding solution through problems. We measure intelligence when we face a problem.",10805101,471530,"CHEM-1210-003 | Spring 2019","King","Biotechnology","M"
"2019-02-19",NA,1,2,2,"When we do Chem 101 questions he always seemed to get it far before it clicks in my brain. ",10661386,471529,"CHEM-1210-002 | Spring 2019","King","Botany","M"
"2019-02-20",NA,1,2,1,"The last test score. He had a lower test score than I. I wasn't much smarter but I had slightly better score. ",10819305,472667,"BIOL-3400-001 | Spring 2019","Beucher","Biology","M"
"2019-02-20",NA,1,2,2,"It seems like he has an easier time remembering concepts and applying them. ",10622918,471530,"CHEM-1210-003 | Spring 2019","King","Electrical Engineering","M"
"2019-02-22",NA,1,2,2,"He has been involved with more STEM classes recently. I haven't taken any classes like this since high school, which for me was quite some time ago. This means that every time I take a general education class in the STEM fields, I find that I have forgotten many of the basic things. ",10560755,471530,"CHEM-1210-003 | Spring 2019","King","Physics","M"
"2019-02-24",NA,1,1,1,"""Smarter"" isn't a word I would choose to compare myself to another individual. I work harder and spend more time reading and studying than Nate does which then turns into me understanding the material better and performing better.",10794291,471530,"CHEM-1210-003 | Spring 2019","King","Pre-Professional","F"
"2019-04-24",NA,1,1,2,"The group work comes more naturally to them, while I have to work hard to understand it.",10845764,474968,"BIOL-3500-601 | Spring 2019","Domyan","Personal Interest","F"
"2019-04-29",NA,1,2,2,"He is better at remembering details than I am. He also comes from a stronger scientific background, having taken more science classes, more recently than I have.",10762022,472701,"MICR-2060-003 | Spring 2019","Beucher","Community Health","F"
"2019-05-01",NA,1,2,1,"I have taken way more classes and am very close to Graduation. I have a broader understanding of the subject matter because of the past classes I have taken.",10588984,472669,"BIOL-3400-003 | Spring 2019","Tauzin","Personal Interest","M"
"2019-06-27",NA,1,2,2,"Honestly, I don't feel she or I is particularly smarter in this class.  We both have to explain things to each other at times.  I'm grateful for her input and glad that I can provide useful input as well.",10662629,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Exercise Sci and Outdoor Rec","M"
"2019-06-29",NA,1,2,2,"He seems to understand the course material better when we work together on group assignments He also seems to have a better background knowledge of the biology class material.",10674226,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Exercise Sci and Outdoor Rec","M"
"2019-06-29",NA,1,2,2,"Both have a really good perspective and Nate has taken College Bio more recently than I did, so he remembers a lot more of the foundation material. Other than that we are pretty similar.",10567332,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Botany","M"
"2019-07-01",NA,1,2,1,"Just based on how I can't understand his comments and questions he asks due to his heavy accent. But if that wasn't an issue, I'd say we're on the same level. ",10845459,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Biology","M"
"2019-07-01",NA,1,3,2,"",10605022,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","English","F"
"2019-07-02",NA,1,2,2,"I picked her, but honestly it goes back and forth from class period to class period. Whoever can pull us out of being stumped I feel like is the smarter one for that class time. ",10695042,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Biotechnology","F"
"2019-07-02",NA,1,2,1,"Based on the course content, I seem to have more previous knowledge on topics in genetics. During the in-class group assignments, I can work through most of the problems more efficiently than Steven. He excels at probability based problems in genetics, but some of the other types of problems do not come as easily to him as they do to me.",10894388,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Biology","M"
"2019-07-05",NA,1,2,2,"Depends. He knows how to figure our problems, but he  misses details that will get many of the questions wrong. I'm able to find those details and use then to answer the question correctly. ",10519529,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Biology","M"
"2019-07-06",NA,1,2,1,"I often know more of the answers for the group assignments than him. I feel like I teach him new stuff slightly more often than he teaches me new stuff.",10736872,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Spanish","M"
"2019-07-08",NA,1,2,2,"Matt usually scores better than me with coursework ",10514797,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Biology","M"
"2019-07-08",NA,1,2,1,"I tend to score higher on exams and understand concepts faster.",10729622,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Biology","M"
"2019-07-08",NA,1,2,2,"She seems to understand better some materials. I have other ways to understand certain things. We complement each other. ",10774123,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","University Studies","F"
"2019-07-09",NA,1,2,1,"I don't feel he is smarter.  I actually feel we are even.",10832080,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Exercise Sci and Outdoor Rec","M"
"2019-07-09",NA,1,2,1,"I usually know what is going on and how to solve the problems and usually explain it to her. ",10740874,479389,"BIOL-3500-001 | Summer 2019 B2","Domyan","Biology","M"
