"UVID","Question.number","Question","Answer"
10695970,"17","Team.members.like.each.other.",4
10664378,"17","Team.members.like.each.other.",4
10783406,"17","Team.members.like.each.other.",5
10733947,"17","Team.members.like.each.other.",4
10698325,"17","Team.members.like.each.other.",5
10799423,"17","Team.members.like.each.other.",5
10523939,"17","Team.members.like.each.other.",3
10634543,"17","Team.members.like.each.other.",3
10797171,"17","Team.members.like.each.other.",4
10740965,"17","Team.members.like.each.other.",4
10748574,"17","Team.members.like.each.other.",4
10709874,"17","Team.members.like.each.other.",4
10798349,"17","Team.members.like.each.other.",4
10805783,"17","Team.members.like.each.other.",4
10651493,"17","Team.members.like.each.other.",5
10736872,"17","Team.members.like.each.other.",4
10841847,"17","Team.members.like.each.other.",4
10646622,"17","Team.members.like.each.other.",4
10789880,"17","Team.members.like.each.other.",4
10797171,"17","Team.members.like.each.other.",4
10798220,"17","Team.members.like.each.other.",4
10661872,"17","Team.members.like.each.other.",3
10612322,"17","Team.members.like.each.other.",5
10217214,"17","Team.members.like.each.other.",4
10259870,"17","Team.members.like.each.other.",5
10681139,"17","Team.members.like.each.other.",5
10684257,"17","Team.members.like.each.other.",2
10748843,"17","Team.members.like.each.other.",3
10761432,"17","Team.members.like.each.other.",5
10784182,"17","Team.members.like.each.other.",4
10801716,"17","Team.members.like.each.other.",4
10661872,"17","Team.members.like.each.other.",3
10731365,"17","Team.members.like.each.other.",4
10647455,"17","Team.members.like.each.other.",4
10591331,"17","Team.members.like.each.other.",4
10789711,"17","Team.members.like.each.other.",4
10733701,"17","Team.members.like.each.other.",4
10627412,"17","Team.members.like.each.other.",1
10231042,"17","Team.members.like.each.other.",4
10033831,"17","Team.members.like.each.other.",4
10006972,"17","Team.members.like.each.other.",5
10612322,"17","Team.members.like.each.other.",5
10695970,"17","Team.members.like.each.other.",4
10673538,"17","Team.members.like.each.other.",5
10736872,"17","Team.members.like.each.other.",4
10742835,"17","Team.members.like.each.other.",4
10756376,"17","Team.members.like.each.other.",5
10764568,"17","Team.members.like.each.other.",4
10713104,"17","Team.members.like.each.other.",3
10526892,"17","Team.members.like.each.other.",4
10625004,"17","Team.members.like.each.other.",4
10748574,"17","Team.members.like.each.other.",4
10661674,"17","Team.members.like.each.other.",4
10688257,"17","Team.members.like.each.other.",4
10713485,"17","Team.members.like.each.other.",3
10771956,"17","Team.members.like.each.other.",4
10697832,"17","Team.members.like.each.other.",4
10799423,"17","Team.members.like.each.other.",4
10743394,"17","Team.members.like.each.other.",4
10733947,"17","Team.members.like.each.other.",4
10683929,"17","Team.members.like.each.other.",4
10331065,"17","Team.members.like.each.other.",5
10789238,"17","Team.members.like.each.other.",5
10809036,"17","Team.members.like.each.other.",5
10808341,"17","Team.members.like.each.other.",5
10717300,"17","Team.members.like.each.other.",5
10331065,"17","Team.members.like.each.other.",5
10809036,"17","Team.members.like.each.other.",5
10797171,"17","Team.members.like.each.other.",5
10331065,"17","Team.members.like.each.other.",5
10690753,"17","Team.members.like.each.other.",3
10748574,"17","Team.members.like.each.other.",4
10778879,"17","Team.members.like.each.other.",3
10651493,"17","Team.members.like.each.other.",5
10754508,"17","Team.members.like.each.other.",5
10805029,"17","Team.members.like.each.other.",4
10756376,"17","Team.members.like.each.other.",5
10683983,"17","Team.members.like.each.other.",4
10778879,"17","Team.members.like.each.other.",3
10006531,"17","Team.members.like.each.other.",5
10192599,"17","Team.members.like.each.other.",4
10686083,"17","Team.members.like.each.other.",4
10683929,"17","Team.members.like.each.other.",4
10661674,"17","Team.members.like.each.other.",4
10646622,"17","Team.members.like.each.other.",4
10686083,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",4
10625004,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",3
10690753,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",4
10767182,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",NA
10662629,"17","Team.members.like.each.other.",5
10746678,"17","Team.members.like.each.other.",4
10751183,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",3
10690753,"17","Team.members.like.each.other.",3
10690753,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",4
10690753,"17","Team.members.like.each.other.",4
10713339,"17","Team.members.like.each.other.",3
10690753,"17","Team.members.like.each.other.",5
10690753,"17","Team.members.like.each.other.",3
10804085,"17","Team.members.like.each.other.",4
10694768,"17","Team.members.like.each.other.",4
10844250,"17","Team.members.like.each.other.",5
10809036,"17","Team.members.like.each.other.",5
10798220,"17","Team.members.like.each.other.",4
10796866,"17","Team.members.like.each.other.",3
10033831,"17","Team.members.like.each.other.",4
10627575,"17","Team.members.like.each.other.",4
10754508,"17","Team.members.like.each.other.",5
10688257,"17","Team.members.like.each.other.",4
10797171,"17","Team.members.like.each.other.",4
10842764,"18","Team.members.get.along.well.",5
10777529,"18","Team.members.get.along.well.",5
10724436,"18","Team.members.get.along.well.",4
10539823,"18","Team.members.get.along.well.",5
10794731,"18","Team.members.get.along.well.",3
10788907,"18","Team.members.get.along.well.",4
10791984,"18","Team.members.get.along.well.",5
10771266,"18","Team.members.get.along.well.",3
10613694,"18","Team.members.get.along.well.",5
10650642,"18","Team.members.get.along.well.",3
10785330,"18","Team.members.get.along.well.",5
10810643,"18","Team.members.get.along.well.",5
10809461,"18","Team.members.get.along.well.",5
10751651,"18","Team.members.get.along.well.",5
10810878,"18","Team.members.get.along.well.",5
10814855,"18","Team.members.get.along.well.",4
10773064,"18","Team.members.get.along.well.",5
10747778,"18","Team.members.get.along.well.",4
10684260,"18","Team.members.get.along.well.",3
10814975,"18","Team.members.get.along.well.",5
10788887,"18","Team.members.get.along.well.",4
10765001,"18","Team.members.get.along.well.",4
10802498,"18","Team.members.get.along.well.",4
10814528,"18","Team.members.get.along.well.",5
10820258,"18","Team.members.get.along.well.",5
10588629,"18","Team.members.get.along.well.",4
10806551,"18","Team.members.get.along.well.",3
10810104,"18","Team.members.get.along.well.",4
10731364,"18","Team.members.get.along.well.",4
10782635,"18","Team.members.get.along.well.",5
10794562,"18","Team.members.get.along.well.",5
10761068,"18","Team.members.get.along.well.",5
10807463,"18","Team.members.get.along.well.",4
10773351,"18","Team.members.get.along.well.",5
10680264,"18","Team.members.get.along.well.",3
10782723,"18","Team.members.get.along.well.",4
10661231,"18","Team.members.get.along.well.",4
10835151,"18","Team.members.get.along.well.",4
10722552,"18","Team.members.get.along.well.",5
10702038,"18","Team.members.get.along.well.",5
10721073,"18","Team.members.get.along.well.",5
10797654,"18","Team.members.get.along.well.",5
10598356,"18","Team.members.get.along.well.",4
10734251,"18","Team.members.get.along.well.",5
10734251,"18","Team.members.get.along.well.",5
10734814,"18","Team.members.get.along.well.",4
10810900,"18","Team.members.get.along.well.",4
10771684,"18","Team.members.get.along.well.",4
10780101,"18","Team.members.get.along.well.",3
10704181,"18","Team.members.get.along.well.",5
10787277,"18","Team.members.get.along.well.",5
10807713,"18","Team.members.get.along.well.",4
10807713,"18","Team.members.get.along.well.",4
10719588,"18","Team.members.get.along.well.",5
10752762,"18","Team.members.get.along.well.",4
10664451,"18","Team.members.get.along.well.",5
10660245,"18","Team.members.get.along.well.",4
10808167,"18","Team.members.get.along.well.",5
10784917,"18","Team.members.get.along.well.",4
10031834,"18","Team.members.get.along.well.",5
10811528,"18","Team.members.get.along.well.",5
10769335,"18","Team.members.get.along.well.",4
10681199,"18","Team.members.get.along.well.",5
10756334,"18","Team.members.get.along.well.",4
10792169,"18","Team.members.get.along.well.",5
10810643,"18","Team.members.get.along.well.",5
10808067,"18","Team.members.get.along.well.",4
10667170,"18","Team.members.get.along.well.",4
10545011,"18","Team.members.get.along.well.",5
10741899,"18","Team.members.get.along.well.",5
10748749,"18","Team.members.get.along.well.",4
10762899,"18","Team.members.get.along.well.",5
10764568,"18","Team.members.get.along.well.",4
10794504,"18","Team.members.get.along.well.",4
10735089,"18","Team.members.get.along.well.",4
10820770,"18","Team.members.get.along.well.",5
10774061,"18","Team.members.get.along.well.",5
10771956,"18","Team.members.get.along.well.",5
10799845,"18","Team.members.get.along.well.",4
10275646,"18","Team.members.get.along.well.",5
10767182,"18","Team.members.get.along.well.",4
10591331,"18","Team.members.get.along.well.",4
10796866,"18","Team.members.get.along.well.",4
10791974,"18","Team.members.get.along.well.",4
10006972,"18","Team.members.get.along.well.",5
10778180,"18","Team.members.get.along.well.",4
10683929,"18","Team.members.get.along.well.",4
10817493,"18","Team.members.get.along.well.",5
10788850,"18","Team.members.get.along.well.",4
10337129,"18","Team.members.get.along.well.",4
10798220,"18","Team.members.get.along.well.",4
10733701,"18","Team.members.get.along.well.",1
10709874,"18","Team.members.get.along.well.",4
10659916,"18","Team.members.get.along.well.",5
10792327,"18","Team.members.get.along.well.",4
10783352,"18","Team.members.get.along.well.",4
10678282,"18","Team.members.get.along.well.",4
10612322,"18","Team.members.get.along.well.",5
10662629,"18","Team.members.get.along.well.",5
10686325,"18","Team.members.get.along.well.",4
10522336,"18","Team.members.get.along.well.",4
10789711,"18","Team.members.get.along.well.",4
10813904,"18","Team.members.get.along.well.",5
10805783,"18","Team.members.get.along.well.",4
10732196,"18","Team.members.get.along.well.",4
10808341,"18","Team.members.get.along.well.",4
10713104,"18","Team.members.get.along.well.",4
10844250,"18","Team.members.get.along.well.",5
10756376,"18","Team.members.get.along.well.",2
10686083,"18","Team.members.get.along.well.",4
10751183,"18","Team.members.get.along.well.",4
10746678,"18","Team.members.get.along.well.",4
10526892,"18","Team.members.get.along.well.",4
10783261,"18","Team.members.get.along.well.",5
10829903,"18","Team.members.get.along.well.",4
10694768,"18","Team.members.get.along.well.",4
10192599,"18","Team.members.get.along.well.",4
10557678,"18","Team.members.get.along.well.",5
10275646,"18","Team.members.get.along.well.",5
10804085,"18","Team.members.get.along.well.",5
10778180,"18","Team.members.get.along.well.",4
10728996,"18","Team.members.get.along.well.",4
10642101,"18","Team.members.get.along.well.",4
10006972,"18","Team.members.get.along.well.",5
10698325,"18","Team.members.get.along.well.",4
10766571,"18","Team.members.get.along.well.",4
10831776,"18","Team.members.get.along.well.",4
10771130,"18","Team.members.get.along.well.",4
10584193,"18","Team.members.get.along.well.",5
10756431,"18","Team.members.get.along.well.",4
10778879,"18","Team.members.get.along.well.",4
10627575,"18","Team.members.get.along.well.",3
10653804,"18","Team.members.get.along.well.",4
10695970,"18","Team.members.get.along.well.",4
10664378,"18","Team.members.get.along.well.",4
10783406,"18","Team.members.get.along.well.",5
10733947,"18","Team.members.get.along.well.",4
10698325,"18","Team.members.get.along.well.",4
10799423,"18","Team.members.get.along.well.",5
10523939,"18","Team.members.get.along.well.",4
10634543,"18","Team.members.get.along.well.",3
10797171,"18","Team.members.get.along.well.",4
10740965,"18","Team.members.get.along.well.",4
10748574,"18","Team.members.get.along.well.",5
10709874,"18","Team.members.get.along.well.",4
10798349,"18","Team.members.get.along.well.",4
10805783,"18","Team.members.get.along.well.",4
10651493,"18","Team.members.get.along.well.",5
10736872,"18","Team.members.get.along.well.",4
10841847,"18","Team.members.get.along.well.",4
10646622,"18","Team.members.get.along.well.",4
10789880,"18","Team.members.get.along.well.",4
10797171,"18","Team.members.get.along.well.",5
10798220,"18","Team.members.get.along.well.",4
10661872,"18","Team.members.get.along.well.",3
10612322,"18","Team.members.get.along.well.",5
10217214,"18","Team.members.get.along.well.",4
10259870,"18","Team.members.get.along.well.",5
10681139,"18","Team.members.get.along.well.",5
10684257,"18","Team.members.get.along.well.",3
10748843,"18","Team.members.get.along.well.",3
10761432,"18","Team.members.get.along.well.",5
10784182,"18","Team.members.get.along.well.",4
10801716,"18","Team.members.get.along.well.",5
10661872,"18","Team.members.get.along.well.",3
10731365,"18","Team.members.get.along.well.",4
10647455,"18","Team.members.get.along.well.",5
10591331,"18","Team.members.get.along.well.",4
10789711,"18","Team.members.get.along.well.",4
10733701,"18","Team.members.get.along.well.",4
10627412,"18","Team.members.get.along.well.",1
10231042,"18","Team.members.get.along.well.",4
10033831,"18","Team.members.get.along.well.",4
10006972,"18","Team.members.get.along.well.",5
10612322,"18","Team.members.get.along.well.",5
10695970,"18","Team.members.get.along.well.",5
10673538,"18","Team.members.get.along.well.",5
10736872,"18","Team.members.get.along.well.",4
10742835,"18","Team.members.get.along.well.",4
10756376,"18","Team.members.get.along.well.",3
10764568,"18","Team.members.get.along.well.",4
10713104,"18","Team.members.get.along.well.",4
10526892,"18","Team.members.get.along.well.",4
10625004,"18","Team.members.get.along.well.",4
10748574,"18","Team.members.get.along.well.",4
10661674,"18","Team.members.get.along.well.",4
10688257,"18","Team.members.get.along.well.",4
10713485,"18","Team.members.get.along.well.",3
10771956,"18","Team.members.get.along.well.",4
10697832,"18","Team.members.get.along.well.",4
10799423,"18","Team.members.get.along.well.",4
10743394,"18","Team.members.get.along.well.",4
10733947,"18","Team.members.get.along.well.",4
10683929,"18","Team.members.get.along.well.",4
10331065,"18","Team.members.get.along.well.",4
10789238,"18","Team.members.get.along.well.",5
10809036,"18","Team.members.get.along.well.",5
10808341,"18","Team.members.get.along.well.",4
10717300,"18","Team.members.get.along.well.",5
10331065,"18","Team.members.get.along.well.",5
10809036,"18","Team.members.get.along.well.",5
10797171,"18","Team.members.get.along.well.",5
10331065,"18","Team.members.get.along.well.",5
10690753,"18","Team.members.get.along.well.",4
10748574,"18","Team.members.get.along.well.",4
10778879,"18","Team.members.get.along.well.",3
10651493,"18","Team.members.get.along.well.",5
10754508,"18","Team.members.get.along.well.",5
10805029,"18","Team.members.get.along.well.",5
10756376,"18","Team.members.get.along.well.",3
10683983,"18","Team.members.get.along.well.",4
10778879,"18","Team.members.get.along.well.",3
10006531,"18","Team.members.get.along.well.",2
10192599,"18","Team.members.get.along.well.",5
10686083,"18","Team.members.get.along.well.",4
10683929,"18","Team.members.get.along.well.",4
10661674,"18","Team.members.get.along.well.",4
10646622,"18","Team.members.get.along.well.",4
10686083,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",4
10625004,"18","Team.members.get.along.well.",5
10690753,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",4
10767182,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",NA
10662629,"18","Team.members.get.along.well.",5
10746678,"18","Team.members.get.along.well.",5
10751183,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",4
10690753,"18","Team.members.get.along.well.",5
10690753,"18","Team.members.get.along.well.",4
10713339,"18","Team.members.get.along.well.",3
10690753,"18","Team.members.get.along.well.",5
10690753,"18","Team.members.get.along.well.",4
10804085,"18","Team.members.get.along.well.",4
10694768,"18","Team.members.get.along.well.",4
10844250,"18","Team.members.get.along.well.",5
10809036,"18","Team.members.get.along.well.",5
10798220,"18","Team.members.get.along.well.",5
10796866,"18","Team.members.get.along.well.",4
10033831,"18","Team.members.get.along.well.",4
10627575,"18","Team.members.get.along.well.",4
10754508,"18","Team.members.get.along.well.",5
10688257,"18","Team.members.get.along.well.",4
10797171,"18","Team.members.get.along.well.",4
10842764,"19","Team.members.enjoy.spending.time.together.",5
10777529,"19","Team.members.enjoy.spending.time.together.",5
10724436,"19","Team.members.enjoy.spending.time.together.",3
10539823,"19","Team.members.enjoy.spending.time.together.",4
10794731,"19","Team.members.enjoy.spending.time.together.",2
10788907,"19","Team.members.enjoy.spending.time.together.",3
10791984,"19","Team.members.enjoy.spending.time.together.",5
10771266,"19","Team.members.enjoy.spending.time.together.",3
10613694,"19","Team.members.enjoy.spending.time.together.",4
10650642,"19","Team.members.enjoy.spending.time.together.",1
10785330,"19","Team.members.enjoy.spending.time.together.",5
10810643,"19","Team.members.enjoy.spending.time.together.",5
10809461,"19","Team.members.enjoy.spending.time.together.",3
10751651,"19","Team.members.enjoy.spending.time.together.",4
10810878,"19","Team.members.enjoy.spending.time.together.",5
10814855,"19","Team.members.enjoy.spending.time.together.",4
10773064,"19","Team.members.enjoy.spending.time.together.",5
10747778,"19","Team.members.enjoy.spending.time.together.",3
10684260,"19","Team.members.enjoy.spending.time.together.",3
10814975,"19","Team.members.enjoy.spending.time.together.",5
10788887,"19","Team.members.enjoy.spending.time.together.",4
10765001,"19","Team.members.enjoy.spending.time.together.",4
10802498,"19","Team.members.enjoy.spending.time.together.",4
10814528,"19","Team.members.enjoy.spending.time.together.",4
10820258,"19","Team.members.enjoy.spending.time.together.",4
10588629,"19","Team.members.enjoy.spending.time.together.",4
10806551,"19","Team.members.enjoy.spending.time.together.",3
10810104,"19","Team.members.enjoy.spending.time.together.",3
10731364,"19","Team.members.enjoy.spending.time.together.",3
10782635,"19","Team.members.enjoy.spending.time.together.",5
10794562,"19","Team.members.enjoy.spending.time.together.",5
10761068,"19","Team.members.enjoy.spending.time.together.",4
10807463,"19","Team.members.enjoy.spending.time.together.",4
10773351,"19","Team.members.enjoy.spending.time.together.",4
10680264,"19","Team.members.enjoy.spending.time.together.",2
10782723,"19","Team.members.enjoy.spending.time.together.",3
10661231,"19","Team.members.enjoy.spending.time.together.",4
10835151,"19","Team.members.enjoy.spending.time.together.",4
10722552,"19","Team.members.enjoy.spending.time.together.",4
10702038,"19","Team.members.enjoy.spending.time.together.",5
10721073,"19","Team.members.enjoy.spending.time.together.",5
10797654,"19","Team.members.enjoy.spending.time.together.",5
10598356,"19","Team.members.enjoy.spending.time.together.",3
10734251,"19","Team.members.enjoy.spending.time.together.",4
10734251,"19","Team.members.enjoy.spending.time.together.",4
10734814,"19","Team.members.enjoy.spending.time.together.",4
10810900,"19","Team.members.enjoy.spending.time.together.",3
10771684,"19","Team.members.enjoy.spending.time.together.",4
10780101,"19","Team.members.enjoy.spending.time.together.",2
10704181,"19","Team.members.enjoy.spending.time.together.",4
10787277,"19","Team.members.enjoy.spending.time.together.",5
10807713,"19","Team.members.enjoy.spending.time.together.",4
10807713,"19","Team.members.enjoy.spending.time.together.",4
10719588,"19","Team.members.enjoy.spending.time.together.",5
10752762,"19","Team.members.enjoy.spending.time.together.",4
10664451,"19","Team.members.enjoy.spending.time.together.",5
10660245,"19","Team.members.enjoy.spending.time.together.",4
10808167,"19","Team.members.enjoy.spending.time.together.",3
10784917,"19","Team.members.enjoy.spending.time.together.",4
10031834,"19","Team.members.enjoy.spending.time.together.",5
10811528,"19","Team.members.enjoy.spending.time.together.",3
10769335,"19","Team.members.enjoy.spending.time.together.",4
10681199,"19","Team.members.enjoy.spending.time.together.",5
10756334,"19","Team.members.enjoy.spending.time.together.",4
10792169,"19","Team.members.enjoy.spending.time.together.",5
10810643,"19","Team.members.enjoy.spending.time.together.",5
10808067,"19","Team.members.enjoy.spending.time.together.",4
10667170,"19","Team.members.enjoy.spending.time.together.",4
10545011,"19","Team.members.enjoy.spending.time.together.",4
10741899,"19","Team.members.enjoy.spending.time.together.",5
10748749,"19","Team.members.enjoy.spending.time.together.",3
10762899,"19","Team.members.enjoy.spending.time.together.",5
10764568,"19","Team.members.enjoy.spending.time.together.",4
10794504,"19","Team.members.enjoy.spending.time.together.",4
10735089,"19","Team.members.enjoy.spending.time.together.",3
10820770,"19","Team.members.enjoy.spending.time.together.",5
10774061,"19","Team.members.enjoy.spending.time.together.",5
10771956,"19","Team.members.enjoy.spending.time.together.",5
10799845,"19","Team.members.enjoy.spending.time.together.",3
10275646,"19","Team.members.enjoy.spending.time.together.",5
10767182,"19","Team.members.enjoy.spending.time.together.",4
10591331,"19","Team.members.enjoy.spending.time.together.",3
10796866,"19","Team.members.enjoy.spending.time.together.",3
10791974,"19","Team.members.enjoy.spending.time.together.",3
10006972,"19","Team.members.enjoy.spending.time.together.",5
10778180,"19","Team.members.enjoy.spending.time.together.",3
10683929,"19","Team.members.enjoy.spending.time.together.",4
10817493,"19","Team.members.enjoy.spending.time.together.",4
10788850,"19","Team.members.enjoy.spending.time.together.",3
10337129,"19","Team.members.enjoy.spending.time.together.",4
10798220,"19","Team.members.enjoy.spending.time.together.",4
10733701,"19","Team.members.enjoy.spending.time.together.",1
10709874,"19","Team.members.enjoy.spending.time.together.",4
10659916,"19","Team.members.enjoy.spending.time.together.",4
10792327,"19","Team.members.enjoy.spending.time.together.",4
10783352,"19","Team.members.enjoy.spending.time.together.",3
10678282,"19","Team.members.enjoy.spending.time.together.",3
10612322,"19","Team.members.enjoy.spending.time.together.",5
10662629,"19","Team.members.enjoy.spending.time.together.",4
10686325,"19","Team.members.enjoy.spending.time.together.",3
10522336,"19","Team.members.enjoy.spending.time.together.",4
10789711,"19","Team.members.enjoy.spending.time.together.",4
10813904,"19","Team.members.enjoy.spending.time.together.",4
10805783,"19","Team.members.enjoy.spending.time.together.",4
10732196,"19","Team.members.enjoy.spending.time.together.",4
10808341,"19","Team.members.enjoy.spending.time.together.",4
10713104,"19","Team.members.enjoy.spending.time.together.",3
10844250,"19","Team.members.enjoy.spending.time.together.",5
10756376,"19","Team.members.enjoy.spending.time.together.",1
10686083,"19","Team.members.enjoy.spending.time.together.",3
10751183,"19","Team.members.enjoy.spending.time.together.",3
10746678,"19","Team.members.enjoy.spending.time.together.",3
10526892,"19","Team.members.enjoy.spending.time.together.",4
10783261,"19","Team.members.enjoy.spending.time.together.",5
10829903,"19","Team.members.enjoy.spending.time.together.",3
10694768,"19","Team.members.enjoy.spending.time.together.",4
10192599,"19","Team.members.enjoy.spending.time.together.",4
10557678,"19","Team.members.enjoy.spending.time.together.",3
10275646,"19","Team.members.enjoy.spending.time.together.",5
10804085,"19","Team.members.enjoy.spending.time.together.",5
10778180,"19","Team.members.enjoy.spending.time.together.",3
10728996,"19","Team.members.enjoy.spending.time.together.",4
10642101,"19","Team.members.enjoy.spending.time.together.",4
10006972,"19","Team.members.enjoy.spending.time.together.",5
10698325,"19","Team.members.enjoy.spending.time.together.",4
10766571,"19","Team.members.enjoy.spending.time.together.",4
10831776,"19","Team.members.enjoy.spending.time.together.",4
10771130,"19","Team.members.enjoy.spending.time.together.",4
10584193,"19","Team.members.enjoy.spending.time.together.",3
10756431,"19","Team.members.enjoy.spending.time.together.",4
10778879,"19","Team.members.enjoy.spending.time.together.",2
10627575,"19","Team.members.enjoy.spending.time.together.",3
10653804,"19","Team.members.enjoy.spending.time.together.",3
10695970,"19","Team.members.enjoy.spending.time.together.",4
10664378,"19","Team.members.enjoy.spending.time.together.",4
10783406,"19","Team.members.enjoy.spending.time.together.",4
10733947,"19","Team.members.enjoy.spending.time.together.",3
10698325,"19","Team.members.enjoy.spending.time.together.",4
10799423,"19","Team.members.enjoy.spending.time.together.",3
10523939,"19","Team.members.enjoy.spending.time.together.",3
10634543,"19","Team.members.enjoy.spending.time.together.",3
10797171,"19","Team.members.enjoy.spending.time.together.",4
10740965,"19","Team.members.enjoy.spending.time.together.",3
10748574,"19","Team.members.enjoy.spending.time.together.",3
10709874,"19","Team.members.enjoy.spending.time.together.",4
10798349,"19","Team.members.enjoy.spending.time.together.",4
10805783,"19","Team.members.enjoy.spending.time.together.",4
10651493,"19","Team.members.enjoy.spending.time.together.",4
10736872,"19","Team.members.enjoy.spending.time.together.",4
10841847,"19","Team.members.enjoy.spending.time.together.",3
10646622,"19","Team.members.enjoy.spending.time.together.",4
10789880,"19","Team.members.enjoy.spending.time.together.",4
10797171,"19","Team.members.enjoy.spending.time.together.",4
10798220,"19","Team.members.enjoy.spending.time.together.",4
10661872,"19","Team.members.enjoy.spending.time.together.",3
10612322,"19","Team.members.enjoy.spending.time.together.",5
10217214,"19","Team.members.enjoy.spending.time.together.",3
10259870,"19","Team.members.enjoy.spending.time.together.",4
10681139,"19","Team.members.enjoy.spending.time.together.",5
10684257,"19","Team.members.enjoy.spending.time.together.",1
10748843,"19","Team.members.enjoy.spending.time.together.",3
10761432,"19","Team.members.enjoy.spending.time.together.",5
10784182,"19","Team.members.enjoy.spending.time.together.",4
10801716,"19","Team.members.enjoy.spending.time.together.",4
10661872,"19","Team.members.enjoy.spending.time.together.",3
10731365,"19","Team.members.enjoy.spending.time.together.",4
10647455,"19","Team.members.enjoy.spending.time.together.",4
10591331,"19","Team.members.enjoy.spending.time.together.",3
10789711,"19","Team.members.enjoy.spending.time.together.",4
10733701,"19","Team.members.enjoy.spending.time.together.",3
10627412,"19","Team.members.enjoy.spending.time.together.",1
10231042,"19","Team.members.enjoy.spending.time.together.",3
10033831,"19","Team.members.enjoy.spending.time.together.",4
10006972,"19","Team.members.enjoy.spending.time.together.",5
10612322,"19","Team.members.enjoy.spending.time.together.",5
10695970,"19","Team.members.enjoy.spending.time.together.",3
10673538,"19","Team.members.enjoy.spending.time.together.",4
10736872,"19","Team.members.enjoy.spending.time.together.",4
10742835,"19","Team.members.enjoy.spending.time.together.",4
10756376,"19","Team.members.enjoy.spending.time.together.",2
10764568,"19","Team.members.enjoy.spending.time.together.",4
10713104,"19","Team.members.enjoy.spending.time.together.",3
10526892,"19","Team.members.enjoy.spending.time.together.",3
10625004,"19","Team.members.enjoy.spending.time.together.",4
10748574,"19","Team.members.enjoy.spending.time.together.",3
10661674,"19","Team.members.enjoy.spending.time.together.",3
10688257,"19","Team.members.enjoy.spending.time.together.",4
10713485,"19","Team.members.enjoy.spending.time.together.",3
10771956,"19","Team.members.enjoy.spending.time.together.",4
10697832,"19","Team.members.enjoy.spending.time.together.",4
10799423,"19","Team.members.enjoy.spending.time.together.",3
10743394,"19","Team.members.enjoy.spending.time.together.",4
10733947,"19","Team.members.enjoy.spending.time.together.",4
10683929,"19","Team.members.enjoy.spending.time.together.",4
10331065,"19","Team.members.enjoy.spending.time.together.",2
10789238,"19","Team.members.enjoy.spending.time.together.",5
10809036,"19","Team.members.enjoy.spending.time.together.",5
10808341,"19","Team.members.enjoy.spending.time.together.",3
10717300,"19","Team.members.enjoy.spending.time.together.",4
10331065,"19","Team.members.enjoy.spending.time.together.",4
10809036,"19","Team.members.enjoy.spending.time.together.",4
10797171,"19","Team.members.enjoy.spending.time.together.",5
10331065,"19","Team.members.enjoy.spending.time.together.",3
10690753,"19","Team.members.enjoy.spending.time.together.",3
10748574,"19","Team.members.enjoy.spending.time.together.",3
10778879,"19","Team.members.enjoy.spending.time.together.",2
10651493,"19","Team.members.enjoy.spending.time.together.",5
10754508,"19","Team.members.enjoy.spending.time.together.",5
10805029,"19","Team.members.enjoy.spending.time.together.",3
10756376,"19","Team.members.enjoy.spending.time.together.",5
10683983,"19","Team.members.enjoy.spending.time.together.",4
10778879,"19","Team.members.enjoy.spending.time.together.",2
10006531,"19","Team.members.enjoy.spending.time.together.",5
10192599,"19","Team.members.enjoy.spending.time.together.",4
10686083,"19","Team.members.enjoy.spending.time.together.",3
10683929,"19","Team.members.enjoy.spending.time.together.",4
10661674,"19","Team.members.enjoy.spending.time.together.",3
10646622,"19","Team.members.enjoy.spending.time.together.",4
10686083,"19","Team.members.enjoy.spending.time.together.",3
10690753,"19","Team.members.enjoy.spending.time.together.",3
10625004,"19","Team.members.enjoy.spending.time.together.",5
10690753,"19","Team.members.enjoy.spending.time.together.",3
10690753,"19","Team.members.enjoy.spending.time.together.",4
10690753,"19","Team.members.enjoy.spending.time.together.",4
10767182,"19","Team.members.enjoy.spending.time.together.",3
10690753,"19","Team.members.enjoy.spending.time.together.",NA
10662629,"19","Team.members.enjoy.spending.time.together.",5
10746678,"19","Team.members.enjoy.spending.time.together.",4
10751183,"19","Team.members.enjoy.spending.time.together.",4
10690753,"19","Team.members.enjoy.spending.time.together.",4
10690753,"19","Team.members.enjoy.spending.time.together.",3
10690753,"19","Team.members.enjoy.spending.time.together.",4
10690753,"19","Team.members.enjoy.spending.time.together.",4
