"UVID","Question.number","Question","Answer"
10804085,"19","Team.members.like.the.work.that.the.group.does.",4
10742835,"19","Team.members.like.the.work.that.the.group.does.",5
10748574,"19","Team.members.like.the.work.that.the.group.does.",3
10697832,"19","Team.members.like.the.work.that.the.group.does.",5
10683929,"19","Team.members.like.the.work.that.the.group.does.",3
10771956,"19","Team.members.like.the.work.that.the.group.does.",4
10713485,"19","Team.members.like.the.work.that.the.group.does.",4
10526892,"19","Team.members.like.the.work.that.the.group.does.",4
10824253,"19","Team.members.like.the.work.that.the.group.does.",4
10625004,"19","Team.members.like.the.work.that.the.group.does.",4
10798349,"19","Team.members.like.the.work.that.the.group.does.",4
10831708,"19","Team.members.like.the.work.that.the.group.does.",3
10796866,"19","Team.members.like.the.work.that.the.group.does.",3
10733947,"19","Team.members.like.the.work.that.the.group.does.",3
10732196,"19","Team.members.like.the.work.that.the.group.does.",3
10778879,"19","Team.members.like.the.work.that.the.group.does.",4
10844250,"19","Team.members.like.the.work.that.the.group.does.",5
10756376,"19","Team.members.like.the.work.that.the.group.does.",2
10686325,"19","Team.members.like.the.work.that.the.group.does.",4
10746678,"19","Team.members.like.the.work.that.the.group.does.",3
10797171,"19","Team.members.like.the.work.that.the.group.does.",4
10801716,"19","Team.members.like.the.work.that.the.group.does.",4
10762899,"19","Team.members.like.the.work.that.the.group.does.",5
10718584,"19","Team.members.like.the.work.that.the.group.does.",5
10766074,"19","Team.members.like.the.work.that.the.group.does.",1
10767182,"19","Team.members.like.the.work.that.the.group.does.",2
10627412,"19","Team.members.like.the.work.that.the.group.does.",1
10717300,"19","Team.members.like.the.work.that.the.group.does.",2
10829903,"19","Team.members.like.the.work.that.the.group.does.",2
10745745,"19","Team.members.like.the.work.that.the.group.does.",4
10735089,"19","Team.members.like.the.work.that.the.group.does.",4
10820770,"19","Team.members.like.the.work.that.the.group.does.",5
10642101,"19","Team.members.like.the.work.that.the.group.does.",3
10804085,"19","Team.members.like.the.work.that.the.group.does.",5
10337129,"19","Team.members.like.the.work.that.the.group.does.",4
10737824,"19","Team.members.like.the.work.that.the.group.does.",3
10275646,"19","Team.members.like.the.work.that.the.group.does.",5
10544883,"19","Team.members.like.the.work.that.the.group.does.",3
10687047,"19","Team.members.like.the.work.that.the.group.does.",4
10783406,"19","Team.members.like.the.work.that.the.group.does.",4
10778180,"19","Team.members.like.the.work.that.the.group.does.",4
10713104,"19","Team.members.like.the.work.that.the.group.does.",4
10771956,"19","Team.members.like.the.work.that.the.group.does.",4
10762899,"19","Team.members.like.the.work.that.the.group.does.",5
10713485,"19","Team.members.like.the.work.that.the.group.does.",4
10741779,"19","Team.members.like.the.work.that.the.group.does.",4
10766074,"19","Team.members.like.the.work.that.the.group.does.",3
10794504,"19","Team.members.like.the.work.that.the.group.does.",2
10777529,"19","Team.members.like.the.work.that.the.group.does.",5
10646772,"19","Team.members.like.the.work.that.the.group.does.",4
10785330,"19","Team.members.like.the.work.that.the.group.does.",5
10752762,"19","Team.members.like.the.work.that.the.group.does.",4
10751651,"19","Team.members.like.the.work.that.the.group.does.",4
10835193,"19","Team.members.like.the.work.that.the.group.does.",5
10702038,"19","Team.members.like.the.work.that.the.group.does.",4
10683808,"19","Team.members.like.the.work.that.the.group.does.",5
10724436,"19","Team.members.like.the.work.that.the.group.does.",4
10698041,"19","Team.members.like.the.work.that.the.group.does.",3
10771266,"19","Team.members.like.the.work.that.the.group.does.",5
10807463,"19","Team.members.like.the.work.that.the.group.does.",4
10588629,"19","Team.members.like.the.work.that.the.group.does.",5
10761068,"19","Team.members.like.the.work.that.the.group.does.",4
10747778,"19","Team.members.like.the.work.that.the.group.does.",3
10734814,"19","Team.members.like.the.work.that.the.group.does.",5
10613694,"19","Team.members.like.the.work.that.the.group.does.",5
10810104,"19","Team.members.like.the.work.that.the.group.does.",3
10788907,"19","Team.members.like.the.work.that.the.group.does.",4
10842764,"19","Team.members.like.the.work.that.the.group.does.",5
10807185,"19","Team.members.like.the.work.that.the.group.does.",3
10773351,"19","Team.members.like.the.work.that.the.group.does.",3
10721073,"19","Team.members.like.the.work.that.the.group.does.",5
10031834,"19","Team.members.like.the.work.that.the.group.does.",4
10650642,"19","Team.members.like.the.work.that.the.group.does.",4
10667170,"19","Team.members.like.the.work.that.the.group.does.",3
10788887,"19","Team.members.like.the.work.that.the.group.does.",4
10731862,"19","Team.members.like.the.work.that.the.group.does.",5
10820258,"19","Team.members.like.the.work.that.the.group.does.",4
10808167,"19","Team.members.like.the.work.that.the.group.does.",5
10761761,"19","Team.members.like.the.work.that.the.group.does.",5
10792169,"19","Team.members.like.the.work.that.the.group.does.",5
10814975,"19","Team.members.like.the.work.that.the.group.does.",5
10650483,"19","Team.members.like.the.work.that.the.group.does.",5
10810878,"19","Team.members.like.the.work.that.the.group.does.",5
10614032,"19","Team.members.like.the.work.that.the.group.does.",5
10539823,"19","Team.members.like.the.work.that.the.group.does.",4
10785330,"19","Team.members.like.the.work.that.the.group.does.",5
10771684,"19","Team.members.like.the.work.that.the.group.does.",4
10698041,"19","Team.members.like.the.work.that.the.group.does.",3
10769335,"19","Team.members.like.the.work.that.the.group.does.",4
10814855,"19","Team.members.like.the.work.that.the.group.does.",4
10598356,"19","Team.members.like.the.work.that.the.group.does.",4
10732480,"19","Team.members.like.the.work.that.the.group.does.",3
10684260,"19","Team.members.like.the.work.that.the.group.does.",4
10719588,"19","Team.members.like.the.work.that.the.group.does.",4
10661231,"19","Team.members.like.the.work.that.the.group.does.",4
10680264,"19","Team.members.like.the.work.that.the.group.does.",4
10808067,"19","Team.members.like.the.work.that.the.group.does.",3
10660245,"19","Team.members.like.the.work.that.the.group.does.",4
10734814,"19","Team.members.like.the.work.that.the.group.does.",5
10734814,"19","Team.members.like.the.work.that.the.group.does.",5
10731044,"19","Team.members.like.the.work.that.the.group.does.",3
10810900,"19","Team.members.like.the.work.that.the.group.does.",4
10774899,"19","Team.members.like.the.work.that.the.group.does.",4
10782723,"19","Team.members.like.the.work.that.the.group.does.",4
10782723,"19","Team.members.like.the.work.that.the.group.does.",3
10664451,"19","Team.members.like.the.work.that.the.group.does.",5
10683808,"19","Team.members.like.the.work.that.the.group.does.",5
10771266,"19","Team.members.like.the.work.that.the.group.does.",4
10791984,"19","Team.members.like.the.work.that.the.group.does.",4
10780669,"19","Team.members.like.the.work.that.the.group.does.",4
10807463,"19","Team.members.like.the.work.that.the.group.does.",4
10734251,"19","Team.members.like.the.work.that.the.group.does.",4
10809461,"19","Team.members.like.the.work.that.the.group.does.",3
10806631,"19","Team.members.like.the.work.that.the.group.does.",5
10810643,"19","Team.members.like.the.work.that.the.group.does.",3
10810643,"19","Team.members.like.the.work.that.the.group.does.",NA
10802498,"19","Team.members.like.the.work.that.the.group.does.",5
10741066,"19","Team.members.like.the.work.that.the.group.does.",4
10835151,"19","Team.members.like.the.work.that.the.group.does.",3
10545011,"19","Team.members.like.the.work.that.the.group.does.",4
10681199,"19","Team.members.like.the.work.that.the.group.does.",5
10682694,"19","Team.members.like.the.work.that.the.group.does.",4
10704181,"19","Team.members.like.the.work.that.the.group.does.",4
10519316,"19","Team.members.like.the.work.that.the.group.does.",4
10723617,"19","Team.members.like.the.work.that.the.group.does.",3
10787277,"19","Team.members.like.the.work.that.the.group.does.",5
10819765,"19","Team.members.like.the.work.that.the.group.does.",3
10784917,"19","Team.members.like.the.work.that.the.group.does.",3
10785441,"19","Team.members.like.the.work.that.the.group.does.",5
10814528,"19","Team.members.like.the.work.that.the.group.does.",4
10750396,"19","Team.members.like.the.work.that.the.group.does.",5
10807713,"19","Team.members.like.the.work.that.the.group.does.",3
10797654,"19","Team.members.like.the.work.that.the.group.does.",5
10733701,"19","Team.members.like.the.work.that.the.group.does.",2
10829903,"19","Team.members.like.the.work.that.the.group.does.",2
10829903,"19","Team.members.like.the.work.that.the.group.does.",3
10766074,"19","Team.members.like.the.work.that.the.group.does.",4
10331065,"19","Team.members.like.the.work.that.the.group.does.",5
10713104,"19","Team.members.like.the.work.that.the.group.does.",4
10732196,"19","Team.members.like.the.work.that.the.group.does.",4
10591331,"19","Team.members.like.the.work.that.the.group.does.",4
10789238,"19","Team.members.like.the.work.that.the.group.does.",5
10337129,"19","Team.members.like.the.work.that.the.group.does.",5
10813904,"19","Team.members.like.the.work.that.the.group.does.",4
10742835,"19","Team.members.like.the.work.that.the.group.does.",4
10820770,"19","Team.members.like.the.work.that.the.group.does.",5
10713485,"19","Team.members.like.the.work.that.the.group.does.",3
10764568,"19","Team.members.like.the.work.that.the.group.does.",4
10805783,"19","Team.members.like.the.work.that.the.group.does.",5
10778180,"19","Team.members.like.the.work.that.the.group.does.",3
10651493,"19","Team.members.like.the.work.that.the.group.does.",5
10634543,"19","Team.members.like.the.work.that.the.group.does.",2
10698325,"19","Team.members.like.the.work.that.the.group.does.",4
10259870,"19","Team.members.like.the.work.that.the.group.does.",4
10798349,"19","Team.members.like.the.work.that.the.group.does.",4
10784182,"19","Team.members.like.the.work.that.the.group.does.",4
10748749,"19","Team.members.like.the.work.that.the.group.does.",4
10591331,"20","Team.members.like.each.other.",4
10647455,"20","Team.members.like.each.other.",4
10678310,"20","Team.members.like.each.other.",5
10713339,"20","Team.members.like.each.other.",4
10735089,"20","Team.members.like.each.other.",4
10778879,"20","Team.members.like.each.other.",3
10808341,"20","Team.members.like.each.other.",4
10642101,"20","Team.members.like.each.other.",4
10522336,"20","Team.members.like.each.other.",4
10774061,"20","Team.members.like.each.other.",5
10678282,"20","Team.members.like.each.other.",4
10733701,"20","Team.members.like.each.other.",4
10006972,"20","Team.members.like.each.other.",5
10783352,"20","Team.members.like.each.other.",4
10764568,"20","Team.members.like.each.other.",5
10337129,"20","Team.members.like.each.other.",5
10275646,"20","Team.members.like.each.other.",5
10731365,"20","Team.members.like.each.other.",4
10661872,"20","Team.members.like.each.other.",3
10627575,"20","Team.members.like.each.other.",3
10576014,"20","Team.members.like.each.other.",4
10717300,"20","Team.members.like.each.other.",3
10751183,"20","Team.members.like.each.other.",3
10686325,"20","Team.members.like.each.other.",4
10646622,"20","Team.members.like.each.other.",4
10766571,"20","Team.members.like.each.other.",4
10817493,"20","Team.members.like.each.other.",4
10784182,"20","Team.members.like.each.other.",4
10762899,"20","Team.members.like.each.other.",5
10783406,"20","Team.members.like.each.other.",4
10661674,"20","Team.members.like.each.other.",3
10756431,"20","Team.members.like.each.other.",4
10523939,"20","Team.members.like.each.other.",3
10664378,"20","Team.members.like.each.other.",4
10776423,"20","Team.members.like.each.other.",5
10766074,"20","Team.members.like.each.other.",4
10741779,"20","Team.members.like.each.other.",4
10192599,"20","Team.members.like.each.other.",4
10522336,"20","Team.members.like.each.other.",4
10728996,"20","Team.members.like.each.other.",4
10788850,"20","Team.members.like.each.other.",4
10743394,"20","Team.members.like.each.other.",3
10778879,"20","Team.members.like.each.other.",3
10686083,"20","Team.members.like.each.other.",4
10723148,"20","Team.members.like.each.other.",5
10789880,"20","Team.members.like.each.other.",4
10754508,"20","Team.members.like.each.other.",5
10612322,"20","Team.members.like.each.other.",5
10778180,"20","Team.members.like.each.other.",4
10678282,"20","Team.members.like.each.other.",4
10634543,"20","Team.members.like.each.other.",4
10690753,"20","Team.members.like.each.other.",4
10661872,"20","Team.members.like.each.other.",3
10789238,"20","Team.members.like.each.other.",5
10771130,"20","Team.members.like.each.other.",5
10231042,"20","Team.members.like.each.other.",4
10627412,"20","Team.members.like.each.other.",5
10217214,"20","Team.members.like.each.other.",4
10791974,"20","Team.members.like.each.other.",4
10006972,"20","Team.members.like.each.other.",4
10544883,"20","Team.members.like.each.other.",3
10694768,"20","Team.members.like.each.other.",4
10808341,"20","Team.members.like.each.other.",4
10662629,"20","Team.members.like.each.other.",5
10796866,"20","Team.members.like.each.other.",4
10844250,"20","Team.members.like.each.other.",5
10646520,"20","Team.members.like.each.other.",4
10591331,"20","Team.members.like.each.other.",5
10681139,"20","Team.members.like.each.other.",5
10794504,"20","Team.members.like.each.other.",4
10709874,"20","Team.members.like.each.other.",5
10748843,"20","Team.members.like.each.other.",3
10817493,"20","Team.members.like.each.other.",4
10756376,"20","Team.members.like.each.other.",4
10557678,"20","Team.members.like.each.other.",5
10684257,"20","Team.members.like.each.other.",1
10664872,"20","Team.members.like.each.other.",4
10584193,"20","Team.members.like.each.other.",3
10736872,"20","Team.members.like.each.other.",4
10033831,"20","Team.members.like.each.other.",4
10698325,"20","Team.members.like.each.other.",4
10713104,"20","Team.members.like.each.other.",3
10331065,"20","Team.members.like.each.other.",5
10804085,"20","Team.members.like.each.other.",5
10742835,"20","Team.members.like.each.other.",5
10748574,"20","Team.members.like.each.other.",4
10697832,"20","Team.members.like.each.other.",5
10683929,"20","Team.members.like.each.other.",4
10771956,"20","Team.members.like.each.other.",4
10713485,"20","Team.members.like.each.other.",3
10526892,"20","Team.members.like.each.other.",4
10824253,"20","Team.members.like.each.other.",4
10625004,"20","Team.members.like.each.other.",5
10798349,"20","Team.members.like.each.other.",4
10831708,"20","Team.members.like.each.other.",4
10796866,"20","Team.members.like.each.other.",4
10733947,"20","Team.members.like.each.other.",4
10732196,"20","Team.members.like.each.other.",4
10778879,"20","Team.members.like.each.other.",3
10844250,"20","Team.members.like.each.other.",5
10756376,"20","Team.members.like.each.other.",3
10686325,"20","Team.members.like.each.other.",5
10746678,"20","Team.members.like.each.other.",4
10797171,"20","Team.members.like.each.other.",4
10801716,"20","Team.members.like.each.other.",4
10762899,"20","Team.members.like.each.other.",5
10718584,"20","Team.members.like.each.other.",4
10766074,"20","Team.members.like.each.other.",4
10767182,"20","Team.members.like.each.other.",4
10627412,"20","Team.members.like.each.other.",3
10717300,"20","Team.members.like.each.other.",3
10829903,"20","Team.members.like.each.other.",4
10745745,"20","Team.members.like.each.other.",4
10735089,"20","Team.members.like.each.other.",4
10820770,"20","Team.members.like.each.other.",5
10642101,"20","Team.members.like.each.other.",5
10804085,"20","Team.members.like.each.other.",4
10337129,"20","Team.members.like.each.other.",4
10737824,"20","Team.members.like.each.other.",4
10275646,"20","Team.members.like.each.other.",5
10544883,"20","Team.members.like.each.other.",4
10687047,"20","Team.members.like.each.other.",4
10783406,"20","Team.members.like.each.other.",5
10778180,"20","Team.members.like.each.other.",4
10713104,"20","Team.members.like.each.other.",4
10771956,"20","Team.members.like.each.other.",5
10762899,"20","Team.members.like.each.other.",5
10713485,"20","Team.members.like.each.other.",4
10741779,"20","Team.members.like.each.other.",4
10766074,"20","Team.members.like.each.other.",5
10794504,"20","Team.members.like.each.other.",4
10777529,"20","Team.members.like.each.other.",5
10646772,"20","Team.members.like.each.other.",4
10785330,"20","Team.members.like.each.other.",5
10752762,"20","Team.members.like.each.other.",4
10751651,"20","Team.members.like.each.other.",5
10835193,"20","Team.members.like.each.other.",5
10702038,"20","Team.members.like.each.other.",5
10683808,"20","Team.members.like.each.other.",5
10724436,"20","Team.members.like.each.other.",4
10698041,"20","Team.members.like.each.other.",4
10771266,"20","Team.members.like.each.other.",5
10807463,"20","Team.members.like.each.other.",4
10588629,"20","Team.members.like.each.other.",5
10761068,"20","Team.members.like.each.other.",5
10747778,"20","Team.members.like.each.other.",2
10734814,"20","Team.members.like.each.other.",5
10613694,"20","Team.members.like.each.other.",5
10810104,"20","Team.members.like.each.other.",3
10788907,"20","Team.members.like.each.other.",5
10842764,"20","Team.members.like.each.other.",5
10807185,"20","Team.members.like.each.other.",5
10773351,"20","Team.members.like.each.other.",3
10721073,"20","Team.members.like.each.other.",4
10031834,"20","Team.members.like.each.other.",5
10650642,"20","Team.members.like.each.other.",3
10667170,"20","Team.members.like.each.other.",4
10788887,"20","Team.members.like.each.other.",4
10731862,"20","Team.members.like.each.other.",5
10820258,"20","Team.members.like.each.other.",5
10808167,"20","Team.members.like.each.other.",5
10761761,"20","Team.members.like.each.other.",5
10792169,"20","Team.members.like.each.other.",5
10814975,"20","Team.members.like.each.other.",5
10650483,"20","Team.members.like.each.other.",5
10810878,"20","Team.members.like.each.other.",5
10614032,"20","Team.members.like.each.other.",5
10539823,"20","Team.members.like.each.other.",4
10785330,"20","Team.members.like.each.other.",5
10771684,"20","Team.members.like.each.other.",5
10698041,"20","Team.members.like.each.other.",4
10769335,"20","Team.members.like.each.other.",4
10814855,"20","Team.members.like.each.other.",4
10598356,"20","Team.members.like.each.other.",4
10732480,"20","Team.members.like.each.other.",3
10684260,"20","Team.members.like.each.other.",4
10719588,"20","Team.members.like.each.other.",5
10661231,"20","Team.members.like.each.other.",5
10680264,"20","Team.members.like.each.other.",4
10808067,"20","Team.members.like.each.other.",4
10660245,"20","Team.members.like.each.other.",4
10734814,"20","Team.members.like.each.other.",5
10734814,"20","Team.members.like.each.other.",5
10731044,"20","Team.members.like.each.other.",3
10810900,"20","Team.members.like.each.other.",4
10774899,"20","Team.members.like.each.other.",4
10782723,"20","Team.members.like.each.other.",5
10782723,"20","Team.members.like.each.other.",4
10664451,"20","Team.members.like.each.other.",5
10683808,"20","Team.members.like.each.other.",5
10771266,"20","Team.members.like.each.other.",5
10791984,"20","Team.members.like.each.other.",4
10780669,"20","Team.members.like.each.other.",4
10807463,"20","Team.members.like.each.other.",5
10734251,"20","Team.members.like.each.other.",5
10809461,"20","Team.members.like.each.other.",4
10806631,"20","Team.members.like.each.other.",5
10810643,"20","Team.members.like.each.other.",3
10810643,"20","Team.members.like.each.other.",NA
10802498,"20","Team.members.like.each.other.",5
10741066,"20","Team.members.like.each.other.",4
10835151,"20","Team.members.like.each.other.",4
10545011,"20","Team.members.like.each.other.",5
10681199,"20","Team.members.like.each.other.",5
10682694,"20","Team.members.like.each.other.",4
10704181,"20","Team.members.like.each.other.",4
10519316,"20","Team.members.like.each.other.",3
10723617,"20","Team.members.like.each.other.",5
10787277,"20","Team.members.like.each.other.",4
10819765,"20","Team.members.like.each.other.",4
10784917,"20","Team.members.like.each.other.",4
10785441,"20","Team.members.like.each.other.",5
10814528,"20","Team.members.like.each.other.",5
10750396,"20","Team.members.like.each.other.",5
10807713,"20","Team.members.like.each.other.",5
10797654,"20","Team.members.like.each.other.",5
10733701,"20","Team.members.like.each.other.",4
10829903,"20","Team.members.like.each.other.",4
10829903,"20","Team.members.like.each.other.",4
10766074,"20","Team.members.like.each.other.",3
10331065,"20","Team.members.like.each.other.",5
10713104,"20","Team.members.like.each.other.",4
10732196,"20","Team.members.like.each.other.",4
10591331,"20","Team.members.like.each.other.",4
10789238,"20","Team.members.like.each.other.",5
10337129,"20","Team.members.like.each.other.",5
10813904,"20","Team.members.like.each.other.",4
10742835,"20","Team.members.like.each.other.",4
10820770,"20","Team.members.like.each.other.",5
10713485,"20","Team.members.like.each.other.",4
10764568,"20","Team.members.like.each.other.",4
10805783,"20","Team.members.like.each.other.",5
10778180,"20","Team.members.like.each.other.",3
10651493,"20","Team.members.like.each.other.",5
10634543,"20","Team.members.like.each.other.",4
10698325,"20","Team.members.like.each.other.",4
10259870,"20","Team.members.like.each.other.",5
10798349,"20","Team.members.like.each.other.",4
10784182,"20","Team.members.like.each.other.",4
10748749,"20","Team.members.like.each.other.",4
10591331,"21","Team.members.get.along.well.",5
10647455,"21","Team.members.get.along.well.",4
10678310,"21","Team.members.get.along.well.",5
10713339,"21","Team.members.get.along.well.",3
10735089,"21","Team.members.get.along.well.",4
10778879,"21","Team.members.get.along.well.",4
10808341,"21","Team.members.get.along.well.",4
10642101,"21","Team.members.get.along.well.",4
10522336,"21","Team.members.get.along.well.",4
10774061,"21","Team.members.get.along.well.",5
10678282,"21","Team.members.get.along.well.",5
10733701,"21","Team.members.get.along.well.",4
10006972,"21","Team.members.get.along.well.",5
10783352,"21","Team.members.get.along.well.",4
10764568,"21","Team.members.get.along.well.",5
10337129,"21","Team.members.get.along.well.",5
10275646,"21","Team.members.get.along.well.",5
10731365,"21","Team.members.get.along.well.",4
10661872,"21","Team.members.get.along.well.",3
10627575,"21","Team.members.get.along.well.",3
10576014,"21","Team.members.get.along.well.",4
10717300,"21","Team.members.get.along.well.",3
10751183,"21","Team.members.get.along.well.",2
10686325,"21","Team.members.get.along.well.",4
10646622,"21","Team.members.get.along.well.",4
10766571,"21","Team.members.get.along.well.",4
10817493,"21","Team.members.get.along.well.",4
10784182,"21","Team.members.get.along.well.",4
10762899,"21","Team.members.get.along.well.",5
10783406,"21","Team.members.get.along.well.",4
10661674,"21","Team.members.get.along.well.",3
10756431,"21","Team.members.get.along.well.",4
10523939,"21","Team.members.get.along.well.",4
10664378,"21","Team.members.get.along.well.",4
10776423,"21","Team.members.get.along.well.",5
10766074,"21","Team.members.get.along.well.",4
10741779,"21","Team.members.get.along.well.",4
10192599,"21","Team.members.get.along.well.",5
10522336,"21","Team.members.get.along.well.",4
10728996,"21","Team.members.get.along.well.",4
10788850,"21","Team.members.get.along.well.",4
10743394,"21","Team.members.get.along.well.",3
10778879,"21","Team.members.get.along.well.",3
10686083,"21","Team.members.get.along.well.",4
10723148,"21","Team.members.get.along.well.",5
10789880,"21","Team.members.get.along.well.",4
10754508,"21","Team.members.get.along.well.",5
10612322,"21","Team.members.get.along.well.",5
10778180,"21","Team.members.get.along.well.",4
10678282,"21","Team.members.get.along.well.",3
10634543,"21","Team.members.get.along.well.",4
10690753,"21","Team.members.get.along.well.",4
10661872,"21","Team.members.get.along.well.",3
10789238,"21","Team.members.get.along.well.",5
10771130,"21","Team.members.get.along.well.",5
10231042,"21","Team.members.get.along.well.",4
10627412,"21","Team.members.get.along.well.",5
10217214,"21","Team.members.get.along.well.",4
10791974,"21","Team.members.get.along.well.",3
10006972,"21","Team.members.get.along.well.",5
10544883,"21","Team.members.get.along.well.",4
10694768,"21","Team.members.get.along.well.",4
10808341,"21","Team.members.get.along.well.",4
10662629,"21","Team.members.get.along.well.",5
10796866,"21","Team.members.get.along.well.",4
10844250,"21","Team.members.get.along.well.",5
10646520,"21","Team.members.get.along.well.",4
10591331,"21","Team.members.get.along.well.",5
10681139,"21","Team.members.get.along.well.",5
10794504,"21","Team.members.get.along.well.",4
10709874,"21","Team.members.get.along.well.",5
10748843,"21","Team.members.get.along.well.",3
10817493,"21","Team.members.get.along.well.",4
10756376,"21","Team.members.get.along.well.",4
10557678,"21","Team.members.get.along.well.",5
10684257,"21","Team.members.get.along.well.",2
10664872,"21","Team.members.get.along.well.",4
10584193,"21","Team.members.get.along.well.",4
10736872,"21","Team.members.get.along.well.",4
10033831,"21","Team.members.get.along.well.",4
10698325,"21","Team.members.get.along.well.",4
10713104,"21","Team.members.get.along.well.",4
10331065,"21","Team.members.get.along.well.",5
10804085,"21","Team.members.get.along.well.",5
10742835,"21","Team.members.get.along.well.",5
10748574,"21","Team.members.get.along.well.",5
10697832,"21","Team.members.get.along.well.",5
10683929,"21","Team.members.get.along.well.",4
10771956,"21","Team.members.get.along.well.",4
10713485,"21","Team.members.get.along.well.",3
10526892,"21","Team.members.get.along.well.",4
10824253,"21","Team.members.get.along.well.",4
10625004,"21","Team.members.get.along.well.",5
10798349,"21","Team.members.get.along.well.",4
10831708,"21","Team.members.get.along.well.",4
10796866,"21","Team.members.get.along.well.",4
10733947,"21","Team.members.get.along.well.",4
10732196,"21","Team.members.get.along.well.",4
10778879,"21","Team.members.get.along.well.",3
10844250,"21","Team.members.get.along.well.",5
10756376,"21","Team.members.get.along.well.",2
10686325,"21","Team.members.get.along.well.",5
10746678,"21","Team.members.get.along.well.",4
10797171,"21","Team.members.get.along.well.",4
10801716,"21","Team.members.get.along.well.",4
10762899,"21","Team.members.get.along.well.",5
10718584,"21","Team.members.get.along.well.",5
10766074,"21","Team.members.get.along.well.",3
10767182,"21","Team.members.get.along.well.",4
10627412,"21","Team.members.get.along.well.",3
10717300,"21","Team.members.get.along.well.",3
10829903,"21","Team.members.get.along.well.",4
10745745,"21","Team.members.get.along.well.",4
10735089,"21","Team.members.get.along.well.",4
10820770,"21","Team.members.get.along.well.",5
10642101,"21","Team.members.get.along.well.",5
10804085,"21","Team.members.get.along.well.",4
10337129,"21","Team.members.get.along.well.",4
10737824,"21","Team.members.get.along.well.",4
10275646,"21","Team.members.get.along.well.",5
10544883,"21","Team.members.get.along.well.",4
10687047,"21","Team.members.get.along.well.",4
10783406,"21","Team.members.get.along.well.",5
10778180,"21","Team.members.get.along.well.",4
10713104,"21","Team.members.get.along.well.",4
10771956,"21","Team.members.get.along.well.",5
10762899,"21","Team.members.get.along.well.",5
10713485,"21","Team.members.get.along.well.",4
10741779,"21","Team.members.get.along.well.",4
10766074,"21","Team.members.get.along.well.",3
10794504,"21","Team.members.get.along.well.",4
10777529,"21","Team.members.get.along.well.",5
10646772,"21","Team.members.get.along.well.",4
10785330,"21","Team.members.get.along.well.",5
10752762,"21","Team.members.get.along.well.",4
10751651,"21","Team.members.get.along.well.",5
10835193,"21","Team.members.get.along.well.",5
10702038,"21","Team.members.get.along.well.",5
10683808,"21","Team.members.get.along.well.",5
10724436,"21","Team.members.get.along.well.",4
10698041,"21","Team.members.get.along.well.",4
10771266,"21","Team.members.get.along.well.",5
10807463,"21","Team.members.get.along.well.",5
10588629,"21","Team.members.get.along.well.",5
10761068,"21","Team.members.get.along.well.",5
10747778,"21","Team.members.get.along.well.",4
10734814,"21","Team.members.get.along.well.",5
10613694,"21","Team.members.get.along.well.",5
10810104,"21","Team.members.get.along.well.",3
10788907,"21","Team.members.get.along.well.",5
10842764,"21","Team.members.get.along.well.",5
10807185,"21","Team.members.get.along.well.",5
10773351,"21","Team.members.get.along.well.",4
10721073,"21","Team.members.get.along.well.",4
10031834,"21","Team.members.get.along.well.",5
10650642,"21","Team.members.get.along.well.",4
10667170,"21","Team.members.get.along.well.",4
10788887,"21","Team.members.get.along.well.",4
10731862,"21","Team.members.get.along.well.",5
10820258,"21","Team.members.get.along.well.",5
10808167,"21","Team.members.get.along.well.",5
10761761,"21","Team.members.get.along.well.",5
10792169,"21","Team.members.get.along.well.",5
10814975,"21","Team.members.get.along.well.",5
10650483,"21","Team.members.get.along.well.",5
10810878,"21","Team.members.get.along.well.",5
10614032,"21","Team.members.get.along.well.",5
10539823,"21","Team.members.get.along.well.",4
10785330,"21","Team.members.get.along.well.",5
10771684,"21","Team.members.get.along.well.",5
10698041,"21","Team.members.get.along.well.",4
10769335,"21","Team.members.get.along.well.",4
10814855,"21","Team.members.get.along.well.",4
10598356,"21","Team.members.get.along.well.",4
10732480,"21","Team.members.get.along.well.",4
10684260,"21","Team.members.get.along.well.",4
10719588,"21","Team.members.get.along.well.",5
10661231,"21","Team.members.get.along.well.",4
10680264,"21","Team.members.get.along.well.",4
10808067,"21","Team.members.get.along.well.",4
10660245,"21","Team.members.get.along.well.",4
10734814,"21","Team.members.get.along.well.",5
10734814,"21","Team.members.get.along.well.",5
10731044,"21","Team.members.get.along.well.",3
10810900,"21","Team.members.get.along.well.",4
10774899,"21","Team.members.get.along.well.",4
10782723,"21","Team.members.get.along.well.",4
10782723,"21","Team.members.get.along.well.",4
10664451,"21","Team.members.get.along.well.",5
10683808,"21","Team.members.get.along.well.",5
10771266,"21","Team.members.get.along.well.",5
10791984,"21","Team.members.get.along.well.",4
10780669,"21","Team.members.get.along.well.",4
10807463,"21","Team.members.get.along.well.",5
10734251,"21","Team.members.get.along.well.",5
10809461,"21","Team.members.get.along.well.",4
10806631,"21","Team.members.get.along.well.",5
10810643,"21","Team.members.get.along.well.",3
10810643,"21","Team.members.get.along.well.",NA
10802498,"21","Team.members.get.along.well.",5
10741066,"21","Team.members.get.along.well.",4
10835151,"21","Team.members.get.along.well.",4
10545011,"21","Team.members.get.along.well.",5
10681199,"21","Team.members.get.along.well.",5
10682694,"21","Team.members.get.along.well.",5
10704181,"21","Team.members.get.along.well.",4
10519316,"21","Team.members.get.along.well.",5
10723617,"21","Team.members.get.along.well.",2
